country,brand,cars_sold,country_total,share
Japan,smart,2465,5256140,0.0004689753317072985
Kazakhstan,Anhui Jianghuai Automobile,1259,61764,0.020384042484295057
Kazakhstan,Audi,187,61764,0.0030276536493750407
Kazakhstan,BMW,544,61764,0.008807719707272845
Kazakhstan,Beiqi Foton Motor,112,61764,0.0018133540573797033
Kazakhstan,Chevrolet,1135,61764,0.0183764004921961
Kazakhstan,Daewoo Bus Corporation,153,61764,0.0024771711676704875
Kazakhstan,Ford,225,61764,0.0036428987759860114
Kazakhstan,GAZ,2766,61764,0.04478336895278803
Kazakhstan,Hyundai,9072,61764,0.14688167864775598
Kazakhstan,Infiniti,205,61764,0.0033190855514539214
Kazakhstan,Isuzu,300,61764,0.004857198367981349
Kazakhstan,Iveco,161,61764,0.0026066964574833237
Kazakhstan,KAMAZ,1591,61764,0.025759342011527752
Kazakhstan,Kia,2867,61764,0.04641862573667509
Kazakhstan,LADA,13450,61764,0.21776439349783044
Kazakhstan,Land Rover,317,61764,0.005132439608833625
Kazakhstan,Lexus,1425,61764,0.023071692247911404
Kazakhstan,Lifan,798,61764,0.012920147658830386
Kazakhstan,Mazda,340,61764,0.005504824817045528
Kazakhstan,Mercedes-Benz,461,61764,0.007463894825464672
Kazakhstan,Mitsubishi,536,61764,0.00867819441746001
Kazakhstan,Nissan,2423,61764,0.03922997215206269
Kazakhstan,Peugeot,194,61764,0.003140988277961272
Kazakhstan,Porsche,152,61764,0.002460980506443883
Kazakhstan,Ravon,1765,61764,0.02857651706495693
Kazakhstan,Renault,2078,61764,0.03364419402888414
Kazakhstan,Shacman,125,61764,0.0020238326533255618
Kazakhstan,Skoda,809,61764,0.013098244932323037
Kazakhstan,Subaru,727,61764,0.011770610711741467
Kazakhstan,Toyota,12302,61764,0.1991775144096885
Kazakhstan,UAZ,1488,61764,0.024091703905187487
Kazakhstan,UralAZ,247,61764,0.00399909332297131
Kazakhstan,VW,1550,61764,0.025095524901236968
Korea,Audi,12450,1812994,0.00686709387896485
Korea,BMW,50524,1812994,0.027867714951069888
Korea,Bentley,215,1812994,0.00011858836819095926
Korea,Cadillac,2101,1812994,0.0011588565654381648
Korea,Chevrolet,72643,1812994,0.04006797595579467
Korea,Citroen,1009,1812994,0.0005565379697891995
Korea,Daewoo Bus Corporation,2015,1812994,0.001111421218161781
Korea,Damas,3886,1812994,0.0021434158083258963
Korea,Ford,8630,1812994,0.004760081941804551
Korea,Genesis,61345,1812994,0.033836295100811146
Korea,Honda,7956,1812994,0.004388321196871032
Korea,Hyundai,659755,1812994,0.36390357607361085
Korea,Infiniti,2130,1812994,0.0011748522057988058
Korea,Jaguar,3701,1812994,0.0020413746543011175
Korea,Jeep,7590,1812994,0.0041864451840436315
Korea,Kia,531700,1812994,0.29327179240526996
Korea,Labo,3999,1812994,0.0022057436483518423
Korea,Land Rover,11772,1812994,0.006493126838809174
Korea,Lexus,13340,1812994,0.007357994565894868
Korea,Lincoln,2956,1812994,0.001630452169174305
Korea,MINI,9191,1812994,0.005069514846712124
Korea,Maserati,1660,1812994,0.0009156125171953134
Korea,Mercedes-Benz,70798,1812994,0.03905032228457458
Korea,Nissan,5053,1812994,0.0027871024393903124
Korea,Opel/Chevrolet,12787,1812994,0.00705297425143161
Korea,Peugeot,4478,1812994,0.0024699475012051886
Korea,Porsche,4285,1812994,0.002363493756736095
Korea,Renault,5415,1812994,0.0029867721569955554
Korea,Renault Samsung,84954,1812994,0.04685840107578955
Korea,Rolls-Royce,123,1812994,6.784357808133949e-05
Korea,Ssangyong,109140,1812994,0.06019876513656416
Korea,Tata/Daewoo,4705,1812994,0.00259515475506262
Korea,Toyota,16774,1812994,0.00925209901411698
Korea,VW,15390,1812994,0.008488720867250527
Korea,Volvo Cars,8524,1812994,0.00470161511841738
Luxembourg,Alfa Romeo,559,57770,0.009676302579193352
Luxembourg,Audi,3498,57770,0.060550458715596334
Luxembourg,BMW,4973,57770,0.08608274190756449
Luxembourg,Citroen,1994,57770,0.034516184871040335
Luxembourg,DAF,222,57770,0.0038428249956724944
Luxembourg,DS,269,57770,0.004656396053314869
Luxembourg,Dacia,858,57770,0.0148519993075991
Luxembourg,Fiat,2179,57770,0.037718539034100745
Luxembourg,Ford,3046,57770,0.05272632854422711
Luxembourg,Honda,348,57770,0.006023887831054181
Luxembourg,Hyundai,1809,57770,0.03131383070797992
Luxembourg,Iveco,138,57770,0.002388783105418037
Luxembourg,Jaguar,645,57770,0.01116496451445387
Luxembourg,Jaguar/Land Rover,107,57770,0.0018521724078241302
Luxembourg,Jeep,673,57770,0.011649645144538688
Luxembourg,Kia,708,57770,0.012255495932144712
Luxembourg,Land Rover,741,57770,0.012826726674744677
Luxembourg,Lexus,148,57770,0.0025618833304483298
Luxembourg,MAN,243,57770,0.004206335468236109
Luxembourg,MINI,971,57770,0.016808031850441406
Luxembourg,Mazda,660,57770,0.011424614851999308
Luxembourg,Mercedes-Benz,5455,57770,0.09442617275402458
Luxembourg,Mitsubishi,156,57770,0.0027003635104725634
Luxembourg,Nissan,1277,57770,0.022104898736368356
Luxembourg,Opel,2148,57770,0.03718192833650684
Luxembourg,Peugeot,3733,57770,0.0646183140038082
Luxembourg,Porsche,860,57770,0.014886619352605159
Luxembourg,Renault,4772,57770,0.0826034273844556
Luxembourg,SEAT,1138,57770,0.019698805608447292
Luxembourg,Scania,145,57770,0.0025099532629392417
Luxembourg,Skoda,2230,57770,0.038601350181755235
Luxembourg,Ssangyong,118,57770,0.002042582655357452
Luxembourg,Subaru,125,57770,0.002163752812878657
Luxembourg,Suzuki,582,57770,0.010074433096763025
Luxembourg,Toyota,1029,57770,0.0178120131556171
Luxembourg,VW,7071,57770,0.12239916911891985
Luxembourg,Volvo Cars,1953,57770,0.033806473948416134
Luxembourg,smart,189,57770,0.003271594253072529
Malaysia,Audi,150,596834,0.00025132616439411964
Malaysia,BMW,12008,596834,0.020119497213630592
Malaysia,Beiqi Foton Motor,269,596834,0.0004507115881467879
Malaysia,Chevrolet,234,596834,0.0003920688164548266
Malaysia,Daihatsu,991,596834,0.001660428192763817
Malaysia,Ford,6755,596834,0.01131805493654852
Malaysia,Hino,5808,596834,0.009731349085340313
Malaysia,Honda,102282,596834,0.1713742849770623
Malaysia,Hualing Xingma Automobile,182,596834,0.0003049424127981985
Malaysia,Hyundai/Inokom,2949,596834,0.004941072391988392
Malaysia,Isuzu,11178,596834,0.018728825770649795
Malaysia,Kia,5658,596834,0.009480022920946192
Malaysia,King Long,118,596834,0.00019770991599004078
Malaysia,Land Rover,216,596834,0.0003619096767275323
Malaysia,Lexus,1011,596834,0.0016939383480163665
Malaysia,MAN,180,596834,0.0003015913972729436
Malaysia,MINI,1200,596834,0.002010609315152957
Malaysia,Mazda,16038,596834,0.02687179349701927
Malaysia,Mercedes-Benz,13463,596834,0.022557361008253552
Malaysia,Mitsubishi,9261,596834,0.015516877389692946
Malaysia,Mitsubishi Fuso,2307,596834,0.00386539640838156
Malaysia,Nissan,28610,596834,0.04793627708877175
Malaysia,Perodua,227243,596834,0.38074741050275285
Malaysia,Peugeot,2302,596834,0.0038570188695684227
Malaysia,Porsche,342,596834,0.0005730236548185928
Malaysia,Proton,64744,596834,0.10847907458355255
Malaysia,Renault,1009,596834,0.0016905873324911114
Malaysia,Scania,562,596834,0.0009416353625966349
Malaysia,Sinotruk,653,596834,0.001094106568995734
Malaysia,Subaru,5175,596834,0.008670752671597127
Malaysia,Toyota,65551,596834,0.10983120934799291
Malaysia,VW,7001,596834,0.011730229846154877
Malaysia,Volvo Cars,1384,596834,0.0023189027434764105
Mexico,Acura,2149,1421454,0.0015118322506391343
Mexico,Alfa Romeo,275,1421454,0.00019346387572162025
Mexico,Audi,14781,1421454,0.010398507443786432
Mexico,BMW,18501,1421454,0.013015546053547987
Mexico,Beijing,2033,1421454,0.0014302256703347417
Mexico,Buick,2995,1421454,0.0021069974828591006
Mexico,Cadillac,1134,1421454,0.0007977746729756995
Mexico,Chevrolet,226286,1421454,0.15919333302379113
Mexico,Chrysler,28954,1421454,0.02036928384597743
Mexico,Dodge,5975,1421454,0.00420344239067884
Mexico,Fiat,9938,1421454,0.006991432716078044
Mexico,Ford,68785,1421454,0.048390591605496906
Mexico,GMC,5654,1421454,0.003977617284836512
Mexico,Honda,83828,1421454,0.058973417359970845
Mexico,Hyundai,50016,1421454,0.035186506211245666
Mexico,Infiniti,2089,1421454,0.0014696219504816898
Mexico,Isuzu,1739,1421454,0.001223395199563264
Mexico,Jaguar,339,1421454,0.00023848819588956097
Mexico,Jeep,9642,1421454,0.006783195235301318
Mexico,Kia,94234,1421454,0.06629409041727696
Mexico,Land Rover,1403,1421454,0.0009870175186815753
Mexico,Lincoln,1908,1421454,0.0013422875450067326
Mexico,MINI,6589,1421454,0.0046353944622900215
Mexico,Mazda,58112,1421454,0.04088208271249017
Mexico,Mercedes-Benz,20528,1421454,0.014441550693866984
Mexico,Mitsubishi,14061,1421454,0.009891983841897099
Mexico,Nissan,312034,1421454,0.2195174799888002
Mexico,Peugeot,9576,1421454,0.006736763905128129
Mexico,Porsche,1486,1421454,0.0010454084338993735
Mexico,Ram,19238,1421454,0.013534029240481929
Mexico,Renault,27784,1421454,0.019546182992907262
Mexico,SEAT,23067,1421454,0.016227749895529508
Mexico,Subaru,1184,1421454,0.0008329499231069032
Mexico,Suzuki,26380,1421454,0.018558461969223065
Mexico,Toyota,108761,1421454,0.07651390759039688
Mexico,VW,157064,1421454,0.11049530973214751
Mexico,Volvo Cars,1940,1421454,0.001364799705090703
Mexico,smart,992,1421454,0.0006978769626030811
Myanmar,Chevrolet,270,17047,0.015838563970200035
Myanmar,Dongfeng Motor,131,17047,0.007684636592948906
Myanmar,Ford,1219,17047,0.07150818325805126
Myanmar,GAC,109,17047,0.006394086936117792
Myanmar,Mazda,416,17047,0.02440312078371561
Myanmar,Mitsubishi,181,17047,0.010617703994837802
Myanmar,Nissan,1054,17047,0.06182906083181792
Myanmar,Scania,320,17047,0.01877163137208893
Myanmar,Suzuki,10330,17047,0.6059717252302458
Myanmar,Toyota,3017,17047,0.17698128702997595
Netherlands,Alfa Romeo,1372,443482,0.003093699406063831
Netherlands,Audi,13914,443482,0.03137444135274938
Netherlands,BMW,20672,443482,0.04661294032226787
Netherlands,Citroen,13953,443482,0.031462381787761395
Netherlands,DS,702,443482,0.0015829278302163334
Netherlands,Dacia,4346,443482,0.0097997212964675
Netherlands,Fiat,7938,443482,0.017899260849369308
Netherlands,Ford,24780,443482,0.05587599947686715
Netherlands,Honda,1263,443482,0.0028479171646199845
Netherlands,Hyundai,15396,443482,0.034716177883206085
Netherlands,Jaguar,4626,443482,0.010431088522194813
Netherlands,Jeep,1151,443482,0.0025953702743290595
Netherlands,Kia,26340,443482,0.0593936168773479
Netherlands,Land Rover,1667,443482,0.0037588898760265357
Netherlands,Lexus,955,443482,0.002153413216319941
Netherlands,MINI,6810,443482,0.01535575288286785
Netherlands,Mazda,9745,443482,0.0219738343382595
Netherlands,Mercedes-Benz,15623,443482,0.03522803631263501
Netherlands,Mitsubishi,6758,443482,0.015238498969518493
Netherlands,Nissan,15532,443482,0.03502284196427363
Netherlands,Opel,36419,443482,0.08212058212058213
Netherlands,Other,1971,443482,0.004444374292530475
Netherlands,Peugeot,31688,443482,0.07145273088873956
Netherlands,Porsche,1488,443482,0.003355265828150861
Netherlands,Renault,38447,443482,0.08669348474120708
Netherlands,SEAT,9836,443482,0.022179028686620878
Netherlands,Skoda,18751,443482,0.042281310177188704
Netherlands,Subaru,653,443482,0.0014724385657140537
Netherlands,Suzuki,10526,443482,0.023734897921448898
Netherlands,Tesla,8604,443482,0.019401012893420704
Netherlands,Toyota,23449,443482,0.05287475027171339
Netherlands,VW,50190,443482,0.11317257521162076
Netherlands,Volvo Cars,16268,443482,0.03668243581475686
Netherlands,smart,1649,443482,0.0037183019829440654
New Zealand,Alexander Dennis,150,160286,0.0009358272088641553
New Zealand,Alfa Romeo,153,160286,0.0009545437530414384
New Zealand,Audi,1813,160286,0.011311031531138091
New Zealand,BCI,108,160286,0.0006737955903821918
New Zealand,BMW,1651,160286,0.010300338145564802
New Zealand,Beiqi Foton Motor,476,160286,0.0029696916761289193
New Zealand,Citroen,238,160286,0.0014848458380644597
New Zealand,DAF,279,160286,0.001740638608487329
New Zealand,Factory Built,185,160286,0.0011541868909324582
New Zealand,Fiat,1160,160286,0.007237063748549468
New Zealand,Ford,16375,160286,0.10216113696767029
New Zealand,GreatWall,257,160286,0.0016033839511872528
New Zealand,Haval,565,160286,0.0035249491533883184
New Zealand,Hino,707,160286,0.004410865577779719
New Zealand,Holden,13071,160286,0.0815479829804225
New Zealand,Honda,5311,160286,0.03313452204185019
New Zealand,Hyundai,8108,160286,0.050584580063137145
New Zealand,Isuzu,3795,160286,0.02367642838426313
New Zealand,Iveco,296,160286,0.0018466990254919333
New Zealand,Jaguar,410,160286,0.002557927704228691
New Zealand,Jeep,1564,160286,0.009757558364423593
New Zealand,Kenworth,310,160286,0.0019340428983192542
New Zealand,Kia,6898,160286,0.04303557391163296
New Zealand,LDV,1998,160286,0.012465218422070549
New Zealand,Land Rover,1069,160286,0.00666932857517188
New Zealand,Lexus,808,160286,0.00504098923174825
New Zealand,MAN,189,160286,0.0011791422831688358
New Zealand,MINI,609,160286,0.003799458467988471
New Zealand,Mahindra & Mahindra,194,160286,0.0012103365234643075
New Zealand,Mazda,12246,160286,0.07640093333166964
New Zealand,Mercedes-Benz,3683,160286,0.02297767740164456
New Zealand,Mitsubishi,12334,160286,0.07694995196086994
New Zealand,Mitsubishi Fuso,865,160286,0.005396603571116629
New Zealand,Nissan,8339,160286,0.052025753964787945
New Zealand,Peugeot,936,160286,0.005839561783312329
New Zealand,Porsche,348,160286,0.00217111912456484
New Zealand,Renault,508,160286,0.0031693348140199393
New Zealand,SEAT,122,160286,0.000761139463209513
New Zealand,Scania,240,160286,0.0014973235341826485
New Zealand,Skoda,1579,160286,0.009851141085310008
New Zealand,Ssangyong,1064,160286,0.006638134334876408
New Zealand,Subaru,3641,160286,0.022715645783162597
New Zealand,Suzuki,6528,160286,0.04072720012976804
New Zealand,Tesla,254,160286,0.0015846674070099697
New Zealand,Toyota,32290,160286,0.20145240382815716
New Zealand,VW,5923,160286,0.036952697054015944
New Zealand,Volvo Cars,639,160286,0.003986623909761302
Norway,Adria Mobil,262,190271,0.001376983355319518
Norway,Alfa Romeo,375,190271,0.001970873123071829
Norway,Audi,4813,190271,0.025295499576919237
Norway,BMW,12332,190271,0.06481281960992478
Norway,Burstner,207,190271,0.0010879219639356498
Norway,Capron,448,190271,0.0023545364243631453
Norway,Carthago,241,190271,0.0012666144604274955
Norway,Challenger/Chausson,232,190271,0.0012193135054737716
Norway,Citroen,4053,190271,0.02130119671416033
Norway,DAF,102,190271,0.0005360774894755375
Norway,Dacia,263,190271,0.0013822390169810428
Norway,Dethleffs,285,190271,0.0014978635735345901
Norway,Eura Mobil,169,190271,0.0008882068207977043
Norway,Fiat,481,190271,0.0025279732591934664
Norway,Ford,10526,190271,0.05532109464921086
Norway,Hobby,117,190271,0.0006149124143984107
Norway,Honda,922,190271,0.004845720051925937
Norway,Hymer,508,190271,0.002669876124054638
Norway,Hyundai,4964,190271,0.026089104487809493
Norway,Isuzu,872,190271,0.004582936968849693
Norway,Iveco,512,190271,0.0026908987707007373
Norway,Jaguar,1360,190271,0.007147699859673833
Norway,Jeep,116,190271,0.0006096567527368858
Norway,Kabe,108,190271,0.0005676114594446868
Norway,Kia,4480,190271,0.02354536424363145
Norway,Knaus,124,190271,0.0006517020460290848
Norway,Land Rover,470,190271,0.0024701609809166924
Norway,Lexus,924,190271,0.004856231375248987
Norway,MAN,602,190271,0.0031639083202379763
Norway,MINI,935,190271,0.00491404365352576
Norway,Mazda,3630,190271,0.019078051831335305
Norway,Mercedes-Benz,11214,190271,0.05893698987233998
Norway,Mitsubishi,5549,190271,0.029163666559801547
Norway,Nissan,15423,190271,0.08105806980569819
Norway,Opel,3764,190271,0.01978231049397964
Norway,Other,267,190271,0.0014032616636271424
Norway,Peugeot,8816,190271,0.04633391320800332
Norway,Pilote,193,190271,0.0010143427006743015
Norway,Porsche,749,190271,0.003936490584482134
Norway,Possl,167,190271,0.0008776954974746545
Norway,Rapido,210,190271,0.0011036889489202243
Norway,Renault,5329,190271,0.028007420994266074
Norway,SEAT,151,190271,0.0007936049108902565
Norway,Scania,2024,190271,0.010637459202926353
Norway,Skoda,7733,190271,0.04064203162857188
Norway,Ssangyong,178,190271,0.0009355077757514282
Norway,Subaru,1735,190271,0.009118572982745663
Norway,Suzuki,2435,190271,0.012797536145813077
Norway,Tesla,8614,190271,0.045272269552375295
Norway,Toyota,18154,190271,0.09541128180332263
Norway,VW,30503,190271,0.16031344766149333
Norway,Volvo Cars,11388,190271,0.05985147500144531
Norway,smart,242,190271,0.0012718701220890203
Pakistan,Anhui Jianghuai Automobile,378,264093,0.0014313139689427587
Pakistan,Hino,3619,264093,0.013703505961914931
Pakistan,Honda,50992,264093,0.19308349710139988
Pakistan,Isuzu,3953,264093,0.01496821195563684
Pakistan,Master,1583,264093,0.005994100563059226
Pakistan,Suzuki,138003,264093,0.5225545546455226
Pakistan,Toyota,65565,264093,0.24826481580352375
Philippines,Audi,464,391168,0.0011861910994764397
Philippines,BMW,508,391168,0.0012986747382198952
Philippines,Beiqi Foton Motor,3149,391168,0.008050249509162303
Philippines,Chevrolet,4017,391168,0.01026924492801047
Philippines,Ford,23560,391168,0.06022987565445026
Philippines,Foton Gratour,298,391168,0.0007618210078534031
Philippines,Hino,150,391168,0.00038346695026178013
Philippines,Honda,23294,391168,0.059549860929319375
Philippines,Hyundai,35378,391168,0.09044195844240838
Philippines,Isuzu,12887,391168,0.03294492392015707
Philippines,Jeep,330,391168,0.0008436272905759162
Philippines,Kia,2238,391168,0.005721326897905759
Philippines,Lexus,618,391168,0.0015798838350785341
Philippines,MINI,166,391168,0.00042437009162303666
Philippines,Mazda,3777,391168,0.009655697807591623
Philippines,Mercedes-Benz,773,391168,0.0019761330170157067
Philippines,Mitsubishi,66081,391168,0.1689325302683246
Philippines,Mitsubishi Fuso,961,391168,0.0024567449280104713
Philippines,Nissan,34952,391168,0.08935291230366492
Philippines,Peugeot,195,391168,0.0004985070353403141
Philippines,Porsche,109,391168,0.0002786526505235602
Philippines,Subaru,3035,391168,0.007758814626963351
Philippines,Suzuki,19740,391168,0.05046425065445026
Philippines,Tata,371,391168,0.0009484415903141362
Philippines,Toyota,152389,391168,0.3895743005562827
Philippines,VW,1363,391168,0.003484436354712042
Philippines,Volvo Cars,103,391168,0.000263313972513089
Philippines,Weiwang,262,391168,0.0006697889397905759
Poland,Alfa Romeo,1400,531597,0.002633573929123001
Poland,Audi,14686,531597,0.027626190516500282
Poland,BMW,15625,531597,0.02939256617324778
Poland,Citroen,10817,531597,0.02034812085094536
Poland,DS,200,531597,0.00037622484701757157
Poland,Dacia,25155,531597,0.047319680133635064
Poland,Fiat,12913,531597,0.02429095724768951
Poland,Ford,31912,531597,0.06003043659012372
Poland,Honda,7362,531597,0.01384883661871681
Poland,Hyundai,22800,531597,0.04288963256000316
Poland,Infiniti,874,531597,0.0016441025814667878
Poland,Jaguar,1558,531597,0.0029307915582668827
Poland,Jeep,4345,531597,0.008173484801456743
Poland,Kia,24709,531597,0.04648069872478588
Poland,Land Rover,2008,531597,0.0037772974640564185
Poland,Lexus,4141,531597,0.00778973545749882
Poland,MINI,1981,531597,0.0037265071097090465
Poland,Maserati,109,531597,0.00020504254162457652
Poland,Mazda,12574,531597,0.023653256131994725
Poland,Mercedes-Benz,21155,531597,0.03979518319328364
Poland,Mitsubishi,5395,531597,0.010148665248298994
Poland,Nissan,14764,531597,0.027772918206837135
Poland,Opel,34643,531597,0.06516778687614866
Poland,Peugeot,15679,531597,0.029494146881942525
Poland,Porsche,1672,531597,0.0031452397210668982
Poland,Renault,26014,531597,0.04893556585157553
Poland,SEAT,12580,531597,0.023664542877405253
Poland,Skoda,69565,531597,0.13086040741388683
Poland,Ssangyong,604,531597,0.0011361990379930662
Poland,Subaru,1990,531597,0.003743437227824837
Poland,Suzuki,9511,531597,0.017891372599920616
Poland,Toyota,56037,531597,0.1054125587616183
Poland,VW,56049,531597,0.10543513225243935
Poland,Volvo Cars,10456,531597,0.01966903500207864
Poland,smart,314,531597,0.0005906730098175874
Portugal,Alfa Romeo,1102,266934,0.004128361317778927
Portugal,Audi,4851,266934,0.018173031535885276
Portugal,BMW,13813,266934,0.051746873759056546
Portugal,Citroen,18995,266934,0.0711599121880315
Portugal,DS,721,266934,0.0027010422051892977
Portugal,Dacia,6849,266934,0.02565802782710333
Portugal,Fiat,17646,266934,0.0661062285059228
Portugal,Ford,12208,266934,0.04573415151310811
Portugal,Honda,1832,266934,0.006863119722478215
Portugal,Hyundai,4702,266934,0.01761484112177542
Portugal,Isuzu,609,266934,0.0022814628335094066
Portugal,Iveco,1345,266934,0.00503869870454869
Portugal,Jaguar,851,266934,0.0031880539758891713
Portugal,Jeep,1449,266934,0.005428308121108589
Portugal,Kia,5622,266934,0.021061385960574525
Portugal,Land Rover,770,266934,0.00288460818029925
Portugal,Lexus,560,266934,0.0020978968583994545
Portugal,MINI,3003,266934,0.011249971903167075
Portugal,Mazda,2474,266934,0.009268208620857591
Portugal,Mercedes-Benz,17973,266934,0.0673312504214525
Portugal,Mitsubishi,3796,266934,0.014220743704436302
Portugal,Mitsubishi Fuso,636,266934,0.0023826114320393806
Portugal,Nissan,15553,266934,0.058265338997654854
Portugal,Opel,14426,266934,0.05404332157012595
Portugal,Peugeot,29660,266934,0.11111360860737111
Portugal,Porsche,260,266934,0.0009740235413997467
Portugal,Renault,39616,266934,0.1484112177542014
Portugal,SEAT,9607,266934,0.035990169854720644
Portugal,Skoda,1792,266934,0.006713269946878255
Portugal,Suzuki,409,266934,0.0015322139555096017
Portugal,Toyota,11770,266934,0.044093296470288534
Portugal,VW,13741,266934,0.051477144162976614
Portugal,Volvo Cars,5088,266934,0.019060891456315045
Portugal,smart,3205,266934,0.012006713269946878
Puerto Rico,Acura,850,109819,0.0077400085595388775
Puerto Rico,Alfa Romeo,148,109819,0.0013476720786020633
Puerto Rico,Audi,377,109819,0.003432921443466067
Puerto Rico,BMW,1501,109819,0.013667944526903359
Puerto Rico,Chevrolet,805,109819,0.007330243400504467
Puerto Rico,Chrysler,180,109819,0.0016390606361376446
Puerto Rico,Dodge,730,109819,0.006647301468780448
Puerto Rico,Fiat,226,109819,0.002057931687595043
Puerto Rico,Ford,8596,109819,0.07827425126799552
Puerto Rico,Honda,5902,109819,0.053742977080468775
Puerto Rico,Hyundai,15069,109819,0.13721669292198982
Puerto Rico,Infiniti,672,109819,0.006119159708247206
Puerto Rico,Jeep,7185,109819,0.06542583705916098
Puerto Rico,Kia,10627,109819,0.09676831877908194
Puerto Rico,Land Rover,317,109819,0.002886567898086852
Puerto Rico,Lexus,1066,109819,0.009706881322904051
Puerto Rico,MINI,499,109819,0.00454384031907047
Puerto Rico,Mazda,1314,109819,0.011965142643804806
Puerto Rico,Mercedes-Benz,1334,109819,0.012147260492264545
Puerto Rico,Mitsubishi,7566,109819,0.068895182072319
Puerto Rico,Nissan,10893,109819,0.09919048616359646
Puerto Rico,Porsche,181,109819,0.0016481665285606316
Puerto Rico,Ram,2339,109819,0.021298682377366394
Puerto Rico,Subaru,286,109819,0.0026042852329742575
Puerto Rico,Toyota,30006,109819,0.27323140804414536
Puerto Rico,VW,801,109819,0.007293819830812519
Puerto Rico,Volvo Cars,349,109819,0.0031779564556224335
Romania,Alfa Romeo,147,185535,0.0007923033389926429
Romania,Audi,1970,185535,0.010617942706227936
Romania,BMW,2780,185535,0.014983695798636376
Romania,Citroen,2696,185535,0.014530951033497722
Romania,DAF,1342,185535,0.007233136604953243
Romania,Dacia,54593,185535,0.2942463686096963
Romania,Fiat,5915,185535,0.031880777211846824
Romania,Ford,13957,185535,0.07522569865524024
Romania,Honda,1250,185535,0.006737273290753766
Romania,Hyundai,6343,185535,0.03418761958660091
Romania,Isuzu,152,185535,0.000819252432155658
Romania,Iveco,2107,185535,0.011356347858894549
Romania,Jaguar,222,185535,0.001196539736437869
Romania,Jeep,975,185535,0.0052550731667879375
Romania,Kia,3350,185535,0.018055892419220093
Romania,Land Rover,730,185535,0.003934567601800199
Romania,Lexus,153,185535,0.0008246422507882609
Romania,MAN,1215,185535,0.00654862963861266
Romania,MINI,222,185535,0.001196539736437869
Romania,Mazda,2259,185535,0.012175600291050206
Romania,Mercedes-Benz,7975,185535,0.04298380359500903
Romania,Mitsubishi,634,185535,0.0034171450130703104
Romania,Nissan,4132,185535,0.02227073058991565
Romania,Opel,8663,185535,0.0466919988142399
Romania,Peugeot,3615,185535,0.019484194356859892
Romania,Porsche,331,185535,0.0017840299673915973
Romania,Renault,14856,185535,0.08007114560595036
Romania,SEAT,1420,185535,0.007653542458296279
Romania,Scania,1057,185535,0.0056970382946613845
Romania,Skoda,13185,185535,0.07106475867087073
Romania,Ssangyong,142,185535,0.0007653542458296278
Romania,Suzuki,4180,185535,0.022529441884280594
Romania,Toyota,5596,185535,0.03016142506804646
Romania,VW,16459,185535,0.08871102487401299
Romania,Volvo Cars,700,185535,0.003772873042822109
Romania,smart,212,185535,0.0011426415501118387
Russia,Audi,16216,1800511,0.009006332091278532
Russia,BMW,35619,1800511,0.019782717239716946
Russia,Beiqi Foton Motor,362,1800511,0.0002010540341047625
Russia,Bestune/Besturn,1215,1800511,0.0006748084293847691
Russia,Brilliance,171,1800511,9.497303820970824e-05
Russia,Cadillac,1176,1800511,0.0006531479118983445
Russia,Changan/Chana,1510,1800511,0.0008386508052436225
Russia,Chery,5611,1800511,0.0031163375286238186
Russia,Chevrolet,30021,1800511,0.016673599883588602
Russia,Citroen,3709,1800511,0.0020599707527474147
Russia,Dacia,1854,1800511,0.0010297076774315737
Russia,Datsun,20559,1800511,0.011418425102651415
Russia,Emgrand,612,1800511,0.0003399035051715874
Russia,Fengshen,1445,1800511,0.000802549942766248
Russia,Fiat,1135,1800511,0.0006303765986433852
Russia,Ford,53234,1800511,0.02956605097108543
Russia,GAZ,60677,1800511,0.03369987742368694
Russia,Geely,2740,1800511,0.001521790202892401
Russia,Genesis,1831,1800511,0.0010169335260934258
Russia,HAWTAI,144,1800511,7.997729533449115e-05
Russia,Haval,3213,1800511,0.0017844934021508337
Russia,Honda,5113,1800511,0.0028397493822587033
Russia,Hyundai,178530,1800511,0.09915518427824101
Russia,Infiniti,4654,1800511,0.0025848217533800126
Russia,Isuzu,809,1800511,0.00044931688837224546
Russia,Iveco,547,1800511,0.00030380264269421294
Russia,Jaguar,2537,1800511,0.0014090444323861392
Russia,Jeep,1773,1800511,0.0009847204488059222
Russia,Kia,227584,1800511,0.12639967209308914
Russia,LADA,360204,1800511,0.2000565395046184
Russia,Land Rover,9840,1800511,0.005465115181190229
Russia,Lexus,24312,1800511,0.01350283336230659
Russia,Lifan,15097,1800511,0.008384841858783423
Russia,MINI,2330,1800511,0.0012940770703428082
Russia,Mazda,31683,1800511,0.017596671167240854
Russia,Mercedes-Benz,44133,1800511,0.024511374826368736
Russia,Mitsubishi,45391,1800511,0.025210065364777
Russia,Nissan,80925,1800511,0.04494557378433123
Russia,Oley,197,1800511,0.00010941338320065803
Russia,Peugeot,5514,1800511,0.0030624639338498903
Russia,Porsche,5118,1800511,0.0028425263716800398
Russia,Ravon,5184,1800511,0.0028791826320416817
Russia,Renault,135208,1800511,0.07509423713601306
Russia,Skoda,81459,1800511,0.045242156254529965
Russia,Ssangyong,142,1800511,7.886649956595655e-05
Russia,Subaru,8032,1800511,0.004460955806434951
Russia,Suzuki,6016,1800511,0.0033412736717520746
